BMS-2 Temperature (Celcius),BMS-2 SoC (%),BMS-1 Temperature (Celcius),BMS-1 SoC (%),Trip B (Km),Trip A (Km),Battery Efficiency (Km/kWh),Range Approximation (Km),Battery Voltage (mVolt),Signal Quality (%),Odometer (Km),Vehicle Speed (Km/hr),GPS Heading (Degree),GPS HDOP,GPS Latitude,GPS Longitude,BMS-2 Current (Ampere),BMS-2 Voltage (Volt),BMS-1 Current (Ampere),BMS-1 Voltage (Volt),Events Group,Driver ID,RTC Log Datetime,RTC Send Datetime,Sequential ID,Frame ID (Type),Size (Bytes),CRC
0.00,0,0.00,0,0,0,136,120,3.924,90,5.056,50,0,1,-7.3650504,112.7291648,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:31:16","Wed, 07 Oct 2020, 15:32:17",6.601,2 (Full),83,4429EC77
0.00,0,0.00,0,0,0,133,123,3.906,83,5.056,52,0,1,-7.3654424,112.729152,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:31:13","Wed, 07 Oct 2020, 15:32:15",6.600,2 (Full),83,85A441BA
0.00,0,0.00,0,0,0,130,126,3.924,96,5.056,49,4,1,-7.3658416,112.729152,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:31:10","Wed, 07 Oct 2020, 15:32:11",6.599,2 (Full),83,37EF744C
0.00,0,0.00,0,0,0,127,129,3.924,87,5.056,46,0,1,-7.3662184,112.7291392,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:31:07","Wed, 07 Oct 2020, 15:32:08",6.598,2 (Full),83,7934FD4D
0.00,0,0.00,0,0,0,124,132,3.906,64,5.056,44,0,1,-7.366576,112.7291136,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:31:04","Wed, 07 Oct 2020, 15:32:05",6.597,2 (Full),83,F7B57390
0.00,0,0.00,0,0,0,121,135,3.960,64,5.056,43,358,1,-7.3669184,112.7291136,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:31:01","Wed, 07 Oct 2020, 15:32:02",6.596,2 (Full),83,268E1E39
0.00,0,0.00,0,0,0,118,138,3.978,64,5.056,43,0,1,-7.3672576,112.7291392,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:30:58","Wed, 07 Oct 2020, 15:32:00",6.595,2 (Full),83,3DFBA239
0.00,0,0.00,0,0,0,115,141,3.924,64,5.056,44,4,1,-7.367604,112.7291136,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:30:55","Wed, 07 Oct 2020, 15:31:57",6.594,2 (Full),83,105273D0
0.00,0,0.00,0,0,0,112,144,3.960,64,5.056,37,0,1,-7.367928,112.729088,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:30:52","Wed, 07 Oct 2020, 15:31:55",6.593,2 (Full),83,8777B864
0.00,0,0.00,0,0,0,109,147,3.960,64,5.056,38,2,1,-7.368228,112.7290752,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:30:49","Wed, 07 Oct 2020, 15:31:52",6.592,2 (Full),83,F60CD5C1
0.00,0,0.00,0,0,0,106,150,3.960,64,5.056,37,0,1,-7.36852,112.7290752,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:30:46","Wed, 07 Oct 2020, 15:31:50",6.591,2 (Full),83,7A43975E
0.00,0,0.00,0,0,0,103,153,3.960,67,5.056,36,4,1,-7.3687904,112.7290496,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:30:43","Wed, 07 Oct 2020, 15:31:44",6.590,2 (Full),83,1EA36444
0.00,0,0.00,0,0,0,100,156,3.960,74,5.056,42,2,1,-7.3690736,112.729024,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:30:40","Wed, 07 Oct 2020, 15:31:41",6.589,2 (Full),83,543710AE
0.00,0,0.00,0,0,0,97,159,3.942,74,5.056,42,0,1,-7.3693944,112.7289984,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:30:37","Wed, 07 Oct 2020, 15:31:39",6.588,2 (Full),83,1CA3CE29
0.00,0,0.00,0,0,0,94,162,3.942,100,5.056,45,0,1,-7.3697376,112.7289856,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:30:34","Wed, 07 Oct 2020, 15:31:36",6.587,2 (Full),83,2CBBEDC4
0.00,0,0.00,0,0,0,91,165,3.960,96,5.056,39,358,1,-7.3700808,112.7289856,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:30:31","Wed, 07 Oct 2020, 15:31:31",6.586,2 (Full),83,B9D0AD21
0.00,0,0.00,0,0,0,88,168,3.960,100,5.056,28,4,1,-7.3703696,112.7289856,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:30:28","Wed, 07 Oct 2020, 15:31:27",6.585,2 (Full),83,85ED465A
0.00,0,0.00,0,0,0,85,171,3.960,74,5.056,24,6,1,-7.3705768,112.72896,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:30:25","Wed, 07 Oct 2020, 15:31:25",6.584,2 (Full),83,FC2A7F77
0.00,0,0.00,0,0,0,82,174,3.960,77,5.056,33,8,1,-7.3707816,112.7289216,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:30:22","Wed, 07 Oct 2020, 15:31:16",6.583,2 (Full),83,2C0F1672
0.00,0,0.00,0,0,0,79,177,3.960,83,5.056,34,14,1,-7.3710544,112.7288576,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:30:19","Wed, 07 Oct 2020, 15:31:14",6.582,2 (Full),83,9B9F241D
0.00,0,0.00,0,0,0,76,180,3.942,83,5.056,33,26,1,-7.3712968,112.7287552,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:30:16","Wed, 07 Oct 2020, 15:31:12",6.581,2 (Full),83,8DEFA87F
0.00,0,0.00,0,0,0,73,183,3.960,83,5.056,31,24,1,-7.3715352,112.72864,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:30:13","Wed, 07 Oct 2020, 15:31:10",6.580,2 (Full),83,F1CF44BF
0.00,0,0.00,0,0,0,70,186,3.960,83,5.056,32,32,1,-7.3717568,112.728512,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:30:10","Wed, 07 Oct 2020, 15:31:08",6.579,2 (Full),83,C661461B
0.00,0,0.00,0,0,0,67,189,3.942,77,5.056,20,24,1,-7.3719544,112.7283968,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:30:07","Wed, 07 Oct 2020, 15:31:06",6.578,2 (Full),83,89BF3C07
0.00,0,0.00,0,0,0,64,192,3.960,96,5.056,24,30,1,-7.3721088,112.7283456,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:30:04","Wed, 07 Oct 2020, 15:30:46",6.577,2 (Full),83,47870C3C
0.00,0,0.00,0,0,0,61,195,3.942,70,5.056,25,28,1,-7.3722808,112.7282432,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:30:01","Wed, 07 Oct 2020, 15:30:43",6.576,2 (Full),83,46783909
0.00,0,0.00,0,0,0,58,198,3.960,70,5.056,24,24,1,-7.3724496,112.7281536,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:29:58","Wed, 07 Oct 2020, 15:30:41",6.575,2 (Full),83,7EA8FE83
0.00,0,0.00,0,0,0,55,201,3.942,83,5.056,17,14,1,-7.3726016,112.7281024,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:29:55","Wed, 07 Oct 2020, 15:30:37",6.574,2 (Full),83,BCBECBC4
0.00,0,0.00,0,0,0,52,204,3.960,77,5.056,11,20,1,-7.3727208,112.7280768,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:29:52","Wed, 07 Oct 2020, 15:30:33",6.573,2 (Full),83,AC0E95DC
0.00,0,0.00,0,0,0,49,207,3.960,64,5.056,6,20,1,-7.3727872,112.728064,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:29:49","Wed, 07 Oct 2020, 15:30:31",6.572,2 (Full),83,B96D34EA
0.00,0,0.00,0,0,0,46,210,3.960,58,5.056,14,10,1,-7.3728768,112.7280384,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:29:46","Wed, 07 Oct 2020, 15:30:28",6.571,2 (Full),83,D14A8109
0.00,0,0.00,0,0,0,43,213,3.960,48,5.056,17,8,1,-7.3729848,112.7280256,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:29:43","Wed, 07 Oct 2020, 15:30:26",6.570,2 (Full),83,81947D7B
0.00,0,0.00,0,0,0,40,216,3.960,51,5.056,23,6,1,-7.3731464,112.7280128,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:29:40","Wed, 07 Oct 2020, 15:30:23",6.569,2 (Full),83,26D47062
0.00,0,0.00,0,0,0,37,219,3.924,54,5.056,23,8,1,-7.3733224,112.728,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:29:37","Wed, 07 Oct 2020, 15:30:20",6.568,2 (Full),83,CADEFBF4
0.00,0,0.00,0,0,0,34,222,3.978,51,5.056,18,6,1,-7.3735024,112.7279616,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:29:34","Wed, 07 Oct 2020, 15:30:10",6.567,2 (Full),83,F3D3BC82
0.00,0,0.00,0,0,0,31,225,3.906,51,5.056,22,356,1,-7.3736624,112.7279616,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:29:31","Wed, 07 Oct 2020, 15:30:07",6.566,2 (Full),83,E9EA445C
0.00,0,0.00,0,0,0,28,228,3.906,51,5.056,22,354,1,-7.3738416,112.7279872,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:29:28","Wed, 07 Oct 2020, 15:30:04",6.565,2 (Full),83,9E2F308A
0.00,0,0.00,0,0,0,25,231,3.906,48,5.056,19,348,1,-7.3740016,112.728,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:29:25","Wed, 07 Oct 2020, 15:30:01",6.564,2 (Full),83,5B1E1E21
0.00,0,0.00,0,0,0,22,234,3.906,48,5.056,26,344,1,-7.3741384,112.7280128,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:29:22","Wed, 07 Oct 2020, 15:29:58",6.563,2 (Full),83,61697BA4
0.00,0,0.00,0,0,0,19,237,3.906,45,5.056,31,340,1,-7.3743528,112.7280768,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:29:19","Wed, 07 Oct 2020, 15:29:55",6.562,2 (Full),83,CBE0F0C2
0.00,0,0.00,0,0,0,16,240,3.960,3,5.055,33,342,1,-7.3745872,112.7281536,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:29:16","Wed, 07 Oct 2020, 15:29:53",6.561,2 (Full),83,CCDB367B
0.00,0,0.00,0,0,0,13,243,3.942,41,5.055,36,340,1,-7.3748352,112.7282432,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:29:13","Wed, 07 Oct 2020, 15:29:50",6.560,2 (Full),83,066DE706
0.00,0,0.00,0,0,0,10,246,3.960,41,5.055,40,340,1,-7.3751152,112.7283456,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:29:10","Wed, 07 Oct 2020, 15:29:47",6.559,2 (Full),83,F119EBEC
0.00,0,0.00,0,0,0,7,249,3.960,54,5.055,39,342,1,-7.3754064,112.7284352,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:29:07","Wed, 07 Oct 2020, 15:29:45",6.558,2 (Full),83,305F038E
0.00,0,0.00,0,0,0,4,252,3.960,54,5.055,39,344,1,-7.3756872,112.728512,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:29:04","Wed, 07 Oct 2020, 15:29:42",6.557,2 (Full),83,8FDC9A65
0.00,0,0.00,0,0,0,1,255,3.960,51,5.055,37,348,1,-7.3759736,112.7286016,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:29:01","Wed, 07 Oct 2020, 15:29:39",6.556,2 (Full),83,B4CE2C4B
0.00,0,0.00,0,0,0,254,2,3.960,48,5.055,35,354,1,-7.376248,112.72864,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:28:58","Wed, 07 Oct 2020, 15:29:36",6.555,2 (Full),83,383D08E6
0.00,0,0.00,0,0,0,251,5,3.960,41,5.055,36,2,1,-7.3765272,112.72864,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:28:55","Wed, 07 Oct 2020, 15:29:28",6.554,2 (Full),83,77D40C5B
0.00,0,0.00,0,0,0,248,8,3.960,48,5.055,31,4,1,-7.3767912,112.72864,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:28:52","Wed, 07 Oct 2020, 15:29:25",6.553,2 (Full),83,0E912519
0.00,0,0.00,0,0,0,245,11,3.960,51,5.055,37,2,1,-7.3770456,112.7286144,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:28:49","Wed, 07 Oct 2020, 15:29:23",6.552,2 (Full),83,399D664E
0.00,0,0.00,0,0,0,242,14,3.942,51,5.055,38,2,1,-7.3773272,112.7286016,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:28:46","Wed, 07 Oct 2020, 15:29:21",6.551,2 (Full),83,705F3FF2
0.00,0,0.00,0,0,0,239,17,3.960,51,5.055,42,2,1,-7.3776304,112.7286016,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:28:43","Wed, 07 Oct 2020, 15:29:19",6.550,2 (Full),83,036D19E2
0.00,0,0.00,0,0,0,236,20,3.960,51,5.055,46,2,1,-7.3779672,112.7285888,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:28:40","Wed, 07 Oct 2020, 15:29:15",6.549,2 (Full),83,F3075474
0.00,0,0.00,0,0,0,233,23,3.960,54,5.055,50,2,1,-7.3783352,112.7285632,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:28:37","Wed, 07 Oct 2020, 15:29:10",6.548,2 (Full),83,2EFC7256
0.00,0,0.00,0,0,0,230,26,3.960,54,5.055,48,4,1,-7.378712,112.7285504,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:28:34","Wed, 07 Oct 2020, 15:29:02",6.547,2 (Full),83,8E737508
0.00,0,0.00,0,0,0,227,29,3.960,41,5.055,51,4,1,-7.3790824,112.728512,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:28:31","Wed, 07 Oct 2020, 15:28:59",6.546,2 (Full),83,8945D68D
0.00,0,0.00,0,0,0,224,32,3.960,41,5.055,59,2,1,-7.379492,112.7284864,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:28:28","Wed, 07 Oct 2020, 15:28:57",6.545,2 (Full),83,9B996589
0.00,0,0.00,0,0,0,221,35,3.960,41,5.055,66,2,1,-7.3799672,112.728448,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:28:25","Wed, 07 Oct 2020, 15:28:53",6.544,2 (Full),83,1D38FA5E
0.00,0,0.00,0,0,0,218,38,3.960,41,5.055,67,4,1,-7.3804696,112.7283968,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:28:22","Wed, 07 Oct 2020, 15:28:50",6.543,2 (Full),83,B58E0AD9
0.00,0,0.00,0,0,0,215,41,3.960,45,5.055,62,4,1,-7.3809632,112.7283712,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:28:19","Wed, 07 Oct 2020, 15:28:41",6.542,2 (Full),83,E7BA3E2B
0.00,0,0.00,0,0,0,212,44,3.960,64,5.055,58,4,1,-7.3814224,112.72832,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:28:16","Wed, 07 Oct 2020, 15:28:38",6.541,2 (Full),83,7DC3267B
0.00,0,0.00,0,0,0,209,47,3.960,67,5.055,52,2,1,-7.3818448,112.7283072,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:28:13","Wed, 07 Oct 2020, 15:28:35",6.540,2 (Full),83,0FAE10AD
0.00,0,0.00,0,0,0,206,50,3.960,54,5.055,46,4,1,-7.382228,112.7282688,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:28:10","Wed, 07 Oct 2020, 15:28:33",6.539,2 (Full),83,27AE9E91
0.00,0,0.00,0,0,0,203,53,3.960,58,5.055,45,4,1,-7.3825784,112.728256,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:28:07","Wed, 07 Oct 2020, 15:28:22",6.538,2 (Full),83,1EB5D21B
0.00,0,0.00,0,0,0,200,56,3.960,54,5.055,47,4,1,-7.3829256,112.7282304,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:28:04","Wed, 07 Oct 2020, 15:28:19",6.537,2 (Full),83,F7E74F36
0.00,0,0.00,0,0,0,197,59,3.960,58,5.055,47,2,1,-7.3832856,112.7282048,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:28:01","Wed, 07 Oct 2020, 15:28:17",6.536,2 (Full),83,D62C4A58
0.00,0,0.00,0,0,0,194,62,3.960,64,5.055,42,2,1,-7.3836312,112.7282048,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:27:58","Wed, 07 Oct 2020, 15:28:15",6.535,2 (Full),83,988E33C0
0.00,0,0.00,0,0,0,191,65,3.960,58,5.054,33,2,1,-7.3839336,112.728192,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:27:55","Wed, 07 Oct 2020, 15:28:11",6.534,2 (Full),83,F1FBDFF5
0.00,0,0.00,0,0,0,188,68,3.960,67,5.054,27,2,1,-7.3841752,112.7281664,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:27:52","Wed, 07 Oct 2020, 15:28:08",6.533,2 (Full),83,0C305AFC
0.00,0,0.00,0,0,0,185,71,3.942,51,5.054,15,8,1,-7.3843568,112.7281536,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:27:49","Wed, 07 Oct 2020, 15:28:06",6.532,2 (Full),83,C0EBEFCA
0.00,0,0.00,0,0,0,182,74,3.960,51,5.054,2,0,1,-7.384436,112.7281536,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:27:46","Wed, 07 Oct 2020, 15:28:02",6.531,2 (Full),83,06701B65
0.00,0,0.00,0,0,0,179,77,3.960,38,5.054,0,0,1,-7.384448,112.7281536,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:27:43","Wed, 07 Oct 2020, 15:28:00",6.530,2 (Full),83,7669B2DE
0.00,0,0.00,0,0,0,176,80,3.960,45,5.054,0,0,1,-7.3844592,112.7281664,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:27:40","Wed, 07 Oct 2020, 15:27:56",6.529,2 (Full),83,7440F1AC
0.00,0,0.00,0,0,0,173,83,3.960,45,5.054,15,2,1,-7.3845072,112.7281664,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:27:37","Wed, 07 Oct 2020, 15:27:54",6.528,2 (Full),83,2A35F715
0.00,0,0.00,0,0,0,170,86,3.942,45,5.054,23,2,1,-7.3846656,112.7281536,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:27:34","Wed, 07 Oct 2020, 15:27:51",6.527,2 (Full),83,6836EC51
0.00,0,0.00,0,0,0,167,89,3.960,41,5.054,26,2,1,-7.3848624,112.7281408,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:27:31","Wed, 07 Oct 2020, 15:27:48",6.526,2 (Full),83,CE22AF73
0.00,0,0.00,0,0,0,164,92,3.960,41,5.054,31,0,1,-7.3850832,112.7281408,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:27:28","Wed, 07 Oct 2020, 15:27:46",6.525,2 (Full),83,73602389
0.00,0,0.00,0,0,0,161,95,3.960,41,5.054,27,4,1,-7.385324,112.728128,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:27:25","Wed, 07 Oct 2020, 15:27:43",6.524,2 (Full),83,784F0963
0.00,0,0.00,0,0,0,158,98,3.960,45,5.054,27,2,1,-7.3855288,112.728128,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:27:22","Wed, 07 Oct 2020, 15:27:35",6.523,2 (Full),83,D8779DDB
0.00,0,0.00,0,0,0,155,101,3.960,54,5.054,27,2,1,-7.3857416,112.7281152,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:27:19","Wed, 07 Oct 2020, 15:27:32",6.522,2 (Full),83,19F9B938
0.00,0,0.00,0,0,0,152,104,3.960,61,5.054,30,2,1,-7.3859664,112.7281152,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:27:16","Wed, 07 Oct 2020, 15:27:25",6.521,2 (Full),83,C77A7C22
0.00,0,0.00,0,0,0,149,107,3.960,61,5.054,29,4,1,-7.3862,112.7281024,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:27:13","Wed, 07 Oct 2020, 15:27:20",6.520,2 (Full),83,9D8A4CEA
0.00,0,0.00,0,0,0,146,110,3.960,61,5.054,25,4,1,-7.3864368,112.7281024,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:27:10","Wed, 07 Oct 2020, 15:27:17",6.519,2 (Full),83,3E3C1282
0.00,0,0.00,0,0,0,143,113,3.906,48,5.054,28,2,1,-7.3866568,112.7280768,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:27:07","Wed, 07 Oct 2020, 15:27:10",6.518,2 (Full),83,FB875D08
0.00,0,0.00,0,0,0,140,116,3.960,58,5.054,30,4,1,-7.3868872,112.7280768,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:27:04","Wed, 07 Oct 2020, 15:27:07",6.517,2 (Full),83,BE9C8238
0.00,0,0.00,0,0,0,137,119,3.960,61,5.054,27,6,1,-7.3871184,112.728064,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:27:01","Wed, 07 Oct 2020, 15:27:03",6.516,2 (Full),83,F9BE96CB
0.00,0,0.00,0,0,0,134,122,3.960,64,5.054,26,8,1,-7.3873312,112.7280384,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:26:58","Wed, 07 Oct 2020, 15:27:00",6.515,2 (Full),83,114DE5E8
0.00,0,0.00,0,0,0,131,125,3.960,70,5.054,37,0,1,-7.3875624,112.7280256,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:26:55","Wed, 07 Oct 2020, 15:26:58",6.514,2 (Full),83,842591EA
0.00,0,0.00,0,0,0,128,128,3.960,74,5.054,42,0,1,-7.387864,112.7280128,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:26:52","Wed, 07 Oct 2020, 15:26:55",6.513,2 (Full),83,ECA86447
0.00,0,0.00,0,0,0,125,131,3.960,67,5.054,44,0,1,-7.3882016,112.7280128,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:26:49","Wed, 07 Oct 2020, 15:26:53",6.512,2 (Full),83,EFC93C72
0.00,0,0.00,0,0,0,122,134,3.960,70,5.054,40,4,1,-7.388532,112.728,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:26:46","Wed, 07 Oct 2020, 15:26:50",6.511,2 (Full),83,07BB8C41
0.00,0,0.00,0,0,0,119,137,3.960,74,5.054,33,4,1,-7.3888232,112.7279616,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:26:43","Wed, 07 Oct 2020, 15:26:47",6.510,2 (Full),83,4504FEBC
0.00,0,0.00,0,0,0,116,140,3.960,74,5.054,27,4,1,-7.3890632,112.7279488,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:26:40","Wed, 07 Oct 2020, 15:26:44",6.509,2 (Full),83,594B3E63
0.00,0,0.00,0,0,0,113,143,3.960,70,5.054,19,6,1,-7.389268,112.7279232,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:26:37","Wed, 07 Oct 2020, 15:26:41",6.508,2 (Full),83,C6906993
0.00,0,0.00,0,0,0,110,146,3.960,77,5.054,8,8,1,-7.389372,112.7279104,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:26:34","Wed, 07 Oct 2020, 15:26:38",6.507,2 (Full),83,B5A4FE24
0.00,0,0.00,0,0,0,107,149,3.978,87,5.054,8,4,1,-7.389452,112.7278976,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:26:31","Wed, 07 Oct 2020, 15:26:36",6.506,2 (Full),83,EA8A1C3A
0.00,0,0.00,0,0,0,104,152,3.924,87,5.054,23,2,1,-7.3895624,112.7278976,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:26:28","Wed, 07 Oct 2020, 15:26:33",6.505,2 (Full),83,36D84771
0.00,0,0.00,0,0,0,101,155,3.924,96,5.054,33,4,1,-7.3897736,112.7278976,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:26:25","Wed, 07 Oct 2020, 15:26:26",6.504,2 (Full),83,58B569EF
0.00,0,0.00,0,0,0,98,158,3.924,90,5.054,38,4,1,-7.3900536,112.7278848,0.00,0.00,0.00,0.00,0000000000000060,NONE,"Wed, 07 Oct 2020, 15:26:22","Wed, 07 Oct 2020, 15:26:24",6.503,2 (Full),83,CF4B5472
